N,Key,Operation,Probe Count,Traverse count
7579,194467032,Insert,4,17
7580,1808245436,Search,1,9
7581,2140423629,Search,1,12
7582,791220221,Insert,1,13
7583,685486369,Search,3,20
7584,1446719039,Search,5,18
7585,1445038138,Insert,1,16
7586,983439958,Insert,3,23
7587,1320243901,Insert,2,18
7588,1404525928,Insert,1,12
7589,104051480,Insert,1,12
7590,2107819575,Insert,4,16
7591,267728835,Insert,3,9
7592,1818025900,Insert,1,15
7593,1640111705,Insert,2,18
7594,389249542,Search,4,19
7595,1891931555,Insert,2,18
7596,1456937134,Insert,4,13
7597,1622747783,Search,1,16
7598,1011986796,Insert,7,26
7599,1516761410,Insert,2,9
7600,578218921,Insert,1,24
7601,1550205970,Insert,1,13
7602,364532168,Insert,1,15
7603,200939523,Search,1,21
7604,281058454,Search,5,15
7605,1051117135,Search,2,27
7606,2055011413,Insert,1,15
7607,975947799,Insert,3,24
7608,2142574398,Insert,2,12
7609,1161048063,Insert,1,25
7610,1281476418,Insert,2,17
7611,985415931,Insert,2,21
7612,1927021225,Insert,3,12
7613,863638362,Insert,1,16
7614,264584519,Search,2,12
7615,1608008911,Insert,1,19
7616,1711280114,Insert,2,7
7617,1887300927,Insert,8,13
7618,1655577801,Insert,3,15
7619,406370657,Insert,2,18
7620,1484885710,Search,1,9
7621,2081767960,Insert,8,19
7622,1320185856,Search,1,19
7623,299314374,Insert,1,11
7624,1851408796,Insert,2,16
7625,917724270,Insert,1,20
7626,1619558276,Insert,5,18
7627,1108451076,Insert,2,16
7628,1021775750,Insert,1,18
7629,1579894203,Insert,1,17
7630,1376179911,Insert,3,18
7631,692318002,Insert,3,20
7632,750408972,Search,5,17
7633,625012842,Search,1,19
7634,1072522260,Insert,2,17
7635,1120627818,Insert,2,22
7636,1034020445,Search,2,19
7637,1771488,Insert,1,13
7638,2084509056,Insert,2,15
7639,489905581,Insert,1,22
7640,579990409,Insert,1,22
7641,1487231378,Insert,3,13
7642,854437749,Insert,4,16
7643,487518174,Insert,1,22
7644,315695529,Insert,3,20
7645,849528500,Insert,1,14
7646,1648566238,Insert,1,13
7647,975027525,Search,2,21
7648,444878726,Search,2,17
7649,840945571,Search,3,15
7650,1597171947,Insert,2,16
7651,1612787442,Search,1,17
7652,1296378393,Search,1,22
7653,1701057510,Search,3,10
7654,1834944431,Insert,3,14
7655,622985792,Search,1,20
7656,1428103815,Insert,3,13
7657,313326662,Insert,3,17
7658,1103401984,Search,1,17
7659,1295469694,Insert,2,22
7660,991900281,Insert,4,20
7661,53143941,Insert,1,14
7662,803563847,Insert,1,15
7663,1398270939,Insert,1,18
7664,617864199,Search,1,10
7665,2134911901,Insert,1,17
7666,1102878222,Insert,1,16
7667,639744802,Search,1,17
7668,1102196087,Insert,1,16
7669,905152523,Insert,3,16
7670,574952850,Insert,3,20
7671,63163515,Insert,1,18
7672,773457065,Search,1,12
7673,1926928273,Insert,1,11
7674,242738716,Search,1,14
7675,7363405,Insert,4,10
7676,1439343426,Insert,1,12
7677,471762627,Insert,1,19
7678,1079885665,Insert,1,17
7679,412487596,Insert,3,16
7680,473534115,Insert,3,20
7681,2080289662,Search,1,16
7682,1016911073,Insert,2,20
7683,902393177,Insert,2,14
7684,1053524524,Insert,2,19
7685,1034586026,Search,1,20
7686,356658803,Insert,1,16
7687,1756830927,Insert,1,16
7688,1099697296,Search,1,18
7689,1541042699,Insert,1,13
7690,672354332,Insert,1,11
7691,994504053,Search,3,20
7692,1360064059,Search,1,18
7693,458875779,Insert,4,20
7694,1042125289,Insert,1,21
7695,1315706413,Search,1,16
7696,122042631,Insert,1,19
7697,146336562,Insert,2,21
7698,322745456,Insert,2,17
7699,435369293,Insert,4,18
7700,157396895,Search,5,18
7701,1441806256,Insert,1,13
7702,185661377,Search,3,19
7703,787327237,Search,2,13
7704,1314645737,Insert,2,20
7705,488513235,Insert,1,21
7706,97886455,Insert,2,9
7707,565433028,Insert,3,21
7708,2106689880,Search,1,13
7709,434606891,Search,1,15
7710,475941488,Insert,3,23
7711,1557915714,Search,3,14
7712,1420166878,Search,2,15
7713,1200764677,Insert,1,19
7714,1667629115,Insert,1,15
7715,1381094012,Insert,1,19
7716,88374054,Search,1,15
7717,1775717527,Insert,2,14
7718,1730792630,Insert,2,11
7719,1160538637,Insert,2,24
7720,1783080932,Insert,1,13
7721,1022652408,Insert,1,17
7722,1632301265,Insert,1,18
7723,715482949,Insert,2,22
7724,1038694754,Search,1,19
7725,110023015,Search,1,12
7726,1435140005,Insert,2,11
7727,2105835380,Insert,4,13
7728,1732394022,Insert,1,12
7729,1087476159,Search,2,16
7730,190049534,Insert,3,19
7731,1011876257,Insert,1,27
7732,1091954993,Search,1,14
7733,2089052825,Insert,3,17
7734,1946880461,Insert,2,16
7735,405435308,Insert,4,18
7736,613923509,Insert,1,16
7737,258272592,Insert,2,15
7738,1447560597,Insert,2,19
7739,735966141,Insert,5,12
7740,404609154,Insert,1,19
7741,1770306053,Insert,1,10
7742,1171335434,Insert,4,20
7743,1846415410,Insert,1,13
7744,937468142,Insert,1,21
7745,1659848669,Insert,3,16
7746,1944301866,Insert,1,15
7747,1266415369,Search,1,15
7748,983791373,Search,1,24
7749,1502901171,Insert,1,15
7750,2135790158,Insert,3,12
7751,997582895,Insert,7,20
7752,994286146,Search,2,20
7753,1023046638,Insert,3,17
7754,1369400522,Insert,2,14
7755,625816775,Insert,2,22
7756,606355621,Insert,1,20
7757,382455511,Insert,2,18
7758,261414059,Insert,1,12
7759,1629008029,Insert,1,18
7760,2014756776,Insert,1,13
7761,976897009,Insert,1,26
7762,1490690892,Search,1,13
7763,1222780028,Search,1,13
7764,916664386,Insert,1,21
7765,1973108509,Insert,3,21
7766,561807383,Insert,1,20
7767,1376660493,Search,2,19
7768,1106713921,Insert,1,15
7769,837501118,Insert,2,13
7770,503376561,Insert,3,16
7771,906110734,Insert,2,19
7772,1331285583,Search,3,14
7773,1242936426,Insert,1,13
7774,1117300070,Insert,1,19
7775,268974616,Search,2,8
7776,1164383327,Insert,1,24
7777,543013375,Insert,2,17
7778,1853266211,Insert,1,14
7779,1568992481,Insert,1,14
7780,1687687251,Search,1,11
7781,165835780,Insert,3,18
7782,877117998,Insert,5,22
7783,1267924244,Insert,2,18
7784,2045393605,Search,6,13
7785,457490128,Search,1,21
7786,520351838,Search,1,23
7787,2099275857,Search,2,10
7788,1103303922,Insert,1,17
7789,389483019,Insert,1,19
7790,1064742462,Insert,1,20
7791,458721445,Insert,1,17
7792,377789529,Insert,1,20
7793,629418648,Search,2,16
7794,2062325357,Insert,1,22
7795,1310917372,Search,2,20
7796,1481768084,Insert,10,12
7797,1747190051,Insert,1,12
7798,540658484,Insert,1,19
7799,2088123705,Insert,2,17
7800,2129645563,Insert,7,17
7801,802072544,Insert,1,14
7802,682185576,Search,1,18
7803,1569648086,Insert,1,16
7804,1996918691,Insert,3,14
7805,457490128,Search,1,21
7806,1778969553,Insert,4,15
7807,338828825,Insert,1,19
7808,1822543552,Insert,5,14
7809,193293288,Insert,2,17
7810,1445542746,Insert,3,17
7811,512561022,Insert,1,23
7812,1658465628,Search,1,17
7813,696669849,Insert,1,19
7814,204169832,Insert,2,21
7815,1755497448,Insert,1,18
7816,1813969920,Insert,2,15
7817,1368553159,Insert,3,15
7818,1643540983,Search,2,17
7819,151027175,Insert,1,17
7820,1519752483,Insert,1,15
7821,790061993,Insert,4,12
7822,316862955,Insert,1,21
7823,249386833,Insert,1,14
7824,2057986237,Insert,1,19
7825,1420166878,Insert,2,15
7826,638869853,Insert,2,17
7827,975245051,Insert,1,21
7828,488722574,Search,1,21
7829,1878888323,Insert,2,16
7830,1016659382,Insert,1,20
7831,890086760,Insert,1,16
7832,1213172759,Insert,2,11
7833,616365786,Insert,1,18
7834,1430745245,Insert,2,14
7835,1153812816,Insert,3,21
7836,598527701,Insert,3,15
7837,85334141,Insert,2,15
7838,575977255,Insert,1,24
7839,447962744,Insert,2,20
7840,1864303694,Insert,3,14
7841,914806080,Insert,2,16
7842,123022649,Insert,2,18
7843,2057596982,Insert,2,13
7844,212865178,Insert,1,22
7845,600666470,Search,5,16
7846,635583671,Insert,2,19
7847,606783184,Insert,1,19
7848,417035010,Insert,1,19
7849,243597472,Insert,1,17
7850,273269456,Insert,1,6
7851,953828869,Search,1,19
7852,1785588170,Insert,3,14
7853,1076110478,Search,1,19
7854,715018958,Search,1,22
7855,394624647,Insert,2,18
7856,1793021939,Insert,1,11
7857,428166515,Insert,1,19
7858,1638891710,Search,1,20
7859,711487603,Insert,2,19
7860,2042408773,Insert,1,17
7861,338669104,Insert,1,20
7862,1713303939,Search,1,8
7863,1064350623,Search,1,16
7864,2131654481,Insert,1,15
7865,812445179,Search,1,18
7866,533794978,Insert,4,24
7867,1488979435,Search,1,14
7868,1313914155,Insert,4,20
7869,1863059156,Insert,2,16
7870,827830253,Search,1,17
7871,1550454360,Insert,2,13
7872,56517267,Insert,2,12
7873,928748268,Insert,3,20
7874,19336498,Insert,1,12
7875,1722962444,Search,1,10
7876,1487262512,Insert,1,14
7877,2082561084,Insert,1,19
7878,1360987679,Search,1,19
7879,617864199,Insert,1,10
7880,1572596653,Insert,1,17
7881,591487438,Search,2,16
7882,511054691,Insert,1,18
7883,1065826944,Insert,1,20
7884,1289416699,Insert,2,20
7885,869818529,Search,1,17
7886,1930216824,Search,2,15
7887,1425860771,Insert,1,13
7888,1866820745,Search,1,12
7889,1188849593,Insert,1,13
7890,1199530034,Insert,1,18
7891,1638725949,Insert,1,20
7892,1824433264,Insert,3,10
7893,1806313218,Insert,2,11
7894,2055760960,Insert,2,15
7895,2068030736,Insert,1,16
7896,915622411,Search,1,17
7897,2079582674,Insert,1,19
7898,1693865482,Insert,2,16
7899,315171736,Insert,1,19
7900,1725120965,Insert,1,13
7901,2122031997,Insert,1,13
7902,284254119,Search,1,14
7903,1026659339,Insert,1,16
7904,1620046090,Insert,2,14
7905,313217453,Insert,1,18
7906,386472117,Search,1,21
7907,1010830172,Insert,1,25
7908,6357420,Insert,1,16
7909,1627131608,Insert,1,17
7910,726405680,Insert,1,19
7911,1556811781,Insert,2,12
7912,1683648875,Insert,4,17
7913,1655153948,Insert,1,16
7914,1576148279,Insert,3,18
7915,1160538637,Search,2,25
7916,1023427740,Insert,3,17
7917,1590231385,Insert,1,19
7918,46528831,Insert,2,7
7919,1838746748,Search,2,17
7920,332620587,Search,1,21
7921,448540745,Insert,2,20
7922,2101286076,Insert,5,13
7923,1112355775,Insert,3,15
7924,1737957445,Insert,4,14
7925,1379663200,Insert,2,19
7926,143271184,Search,1,19
7927,153721720,Insert,5,14
7928,790003831,Insert,1,13
7929,870905501,Insert,1,17
7930,1039799368,Search,3,20
7931,1978154984,Insert,2,15
7932,448833401,Insert,1,19
7933,1466797176,Search,1,11
7934,332620587,Search,1,21
7935,779182813,Insert,6,13
7936,1898702073,Insert,1,13
7937,380932427,Insert,1,17
7938,329737886,Search,2,24
7939,1679337431,Search,3,13
7940,325564647,Insert,1,17
7941,66390161,Insert,2,15
7942,2106053392,Insert,1,14
7943,300112996,Insert,1,12
7944,1603856970,Search,1,16
7945,1879085196,Search,1,17
7946,1093049500,Insert,1,16
7947,1578615835,Insert,1,15
7948,1892758593,Search,1,17
7949,613330449,Insert,2,16
7950,1274487073,Search,2,17
7951,1772467568,Search,2,11
7952,1905003369,Search,1,18
7953,2103879672,Insert,2,15
7954,1824515796,Search,1,8
7955,1758736104,Search,3,15
7956,1584973255,Insert,1,12
7957,92978409,Insert,6,12
7958,982580465,Search,4,24
7959,682801704,Insert,4,20
7960,994301388,Insert,1,20
7961,1776627285,Insert,2,13
7962,190472005,Insert,5,19
7963,422966020,Insert,2,20
7964,1155109311,Search,1,22
7965,652571377,Insert,1,19
7966,1780703390,Insert,1,11
7967,469494851,Insert,1,18
7968,1101112122,Insert,1,16
7969,1734505818,Insert,2,12
7970,1304905832,Search,1,18
7971,1581850626,Insert,1,17
7972,691585919,Insert,1,19
7973,966685370,Insert,1,19
7974,2006887494,Search,3,13
7975,1735572346,Insert,2,16
7976,1481589750,Insert,3,11
7977,1837590872,Insert,2,16
7978,1566243682,Insert,5,16
7979,1930423151,Insert,3,15
7980,2072165904,Search,3,18
7981,469290037,Insert,2,19
7982,1778033070,Search,2,11
7983,1317462107,Insert,1,19
7984,901526401,Search,1,12
7985,163871930,Insert,5,20
7986,794854685,Insert,2,11
7987,1383852268,Insert,2,21
7988,122441675,Insert,1,18
7989,1094967681,Insert,3,17
7990,1306994290,Search,1,19
7991,329418120,Insert,2,14
7992,1701057510,Insert,3,10
7993,1708298131,Insert,1,11
7994,285814144,Insert,1,14
7995,681253672,Search,1,20
7996,1138547117,Insert,1,16
7997,1898702073,Search,1,14
7998,1801276540,Insert,3,14
7999,968615849,Insert,1,17
8000,2132848506,Insert,3,17
8001,1430420177,Insert,1,14
8002,1159087854,Insert,1,17
8003,408330878,Insert,2,19
8004,2082991554,Insert,1,13
8005,792307596,Insert,2,14
8006,877825729,Insert,1,21
8007,1036620029,Insert,3,20
8008,379329766,Insert,2,17
8009,312192707,Insert,1,17
8010,1728205948,Insert,1,13
8011,1643451842,Search,1,17
8012,1346015137,Insert,1,15
8013,1478957599,Search,1,11
8014,1017664407,Search,3,21
8015,2047765053,Insert,1,13
8016,645040761,Search,1,17
8017,1062312051,Insert,3,17
8018,1036122361,Insert,2,22
8019,1466525087,Insert,3,12
8020,2001101971,Search,8,16
8021,845251554,Insert,1,14
8022,1505412398,Insert,7,11
8023,636503547,Insert,1,20
8024,665349162,Search,2,16
8025,856159434,Search,1,15
8026,1009123485,Insert,1,21
8027,152783435,Insert,1,15
8028,2020355815,Insert,3,15
8029,1131565160,Insert,1,17
8030,1247751117,Insert,1,15
8031,202290288,Insert,3,20
8032,685139022,Insert,2,20
8033,808565600,Insert,2,17
8034,2143448371,Search,5,11
8035,488104432,Insert,1,18
8036,1823686139,Insert,2,15
8037,728894581,Search,2,19
8038,533006319,Search,2,23
8039,460797772,Search,3,24
8040,462358492,Insert,3,26
8041,1417558740,Search,1,10
8042,76355987,Search,1,14
8043,1456720281,Insert,1,13
8044,1056516361,Search,2,17
8045,146919386,Search,1,22
8046,1809050997,Insert,2,18
8047,1892778670,Insert,1,17
8048,468324487,Insert,2,23
8049,69898227,Insert,2,15
8050,1828286576,Insert,1,13
8051,669598043,Search,3,16
8052,1636186045,Search,1,14
8053,1021079367,Search,4,18
8054,1260632083,Insert,2,16
8055,1052822551,Search,1,21
8056,639801769,Search,1,18
8057,947723956,Insert,2,20
8058,1495123098,Search,1,6
8059,717422957,Insert,1,21
8060,1355634900,Search,1,13
8061,1639961850,Insert,2,19
8062,1259916663,Insert,1,16
8063,298145258,Insert,2,12
8064,838493339,Insert,1,15
8065,1160198068,Insert,2,22
8066,1360457309,Insert,4,20
8067,2076298583,Search,1,16
8068,1087514657,Search,1,16
8069,1874615700,Insert,3,13
8070,479239508,Insert,2,20
8071,58225215,Insert,1,11
8072,1232544450,Insert,1,15
8073,1115743055,Insert,3,15
8074,1067348700,Insert,1,17
8075,1016389256,Search,1,20
8076,1385327886,Insert,2,20
8077,988615222,Insert,1,19
8078,51430212,Insert,2,12
8079,2060004396,Search,2,17
8080,2138592,Search,3,13
8081,485595355,Insert,1,21
8082,1190905510,Insert,1,19
8083,736569234,Insert,1,14
8084,1294160955,Insert,1,16
8085,1679009943,Insert,1,12
8086,412771726,Insert,4,18
8087,1756519447,Insert,1,17
8088,988246576,Insert,1,20
8089,74339075,Insert,1,15
8090,1501814469,Insert,2,15
8091,1456571064,Insert,2,14
8092,144237303,Insert,1,20
8093,1078851254,Search,1,16
8094,1065270702,Search,1,20
8095,689344199,Search,2,20
8096,1182617398,Insert,1,14
8097,663666228,Search,1,19
8098,569719499,Insert,3,25
8099,1599128806,Search,1,18
8100,1091961259,Insert,2,17
8101,1900040355,Insert,1,16
8102,100621252,Search,1,8
8103,62197701,Insert,5,14
8104,204394275,Insert,2,21
8105,492883993,Search,1,21
8106,50701965,Insert,1,17
8107,900691040,Insert,2,17
8108,1364592343,Insert,1,15
8109,1219669231,Search,1,18
8110,1411159274,Insert,1,12
8111,1844010550,Search,1,15
8112,627823092,Insert,1,19
8113,760841733,Search,1,12
8114,1843831851,Insert,1,16
8115,1469384490,Insert,1,10
8116,1860367543,Insert,4,15
8117,812091258,Insert,1,18
8118,389249542,Insert,6,20
8119,1098211781,Insert,2,18
8120,1328226373,Search,2,15
8121,1800706481,Insert,1,14
8122,440679755,Insert,1,14
8123,1583807136,Insert,1,16
8124,917107413,Search,1,22
8125,844128343,Insert,1,13
8126,1177248989,Insert,2,18
8127,595012298,Search,2,20
8128,730484443,Insert,2,13
8129,375654638,Insert,2,17
8130,1590020715,Insert,5,20
8131,223053481,Search,2,20
8132,339520242,Insert,2,17
8133,999969486,Search,1,15
8134,1290697970,Search,1,17
8135,1363901215,Insert,1,14
8136,1664359791,Insert,1,12
8137,1841334712,Insert,1,15
8138,513204364,Search,1,20
8139,672988631,Insert,1,12
8140,1808597094,Insert,1,17
8141,876468462,Insert,3,23
8142,1242708130,Insert,3,14
8143,753074705,Insert,1,14
8144,629025169,Insert,7,19
8145,1304905832,Insert,1,18
8146,957468980,Insert,1,21
8147,319052775,Search,2,17
8148,679727135,Insert,1,19
8149,468297291,Search,1,24
8150,58113224,Insert,1,12
8151,174577676,Insert,4,22
8152,2090886409,Insert,1,17
8153,685936317,Insert,6,16
8154,2018409527,Insert,1,10
8155,1412787251,Insert,2,13
8156,398820212,Insert,2,17
8157,320298874,Search,1,15
8158,2067491346,Search,1,15
8159,683017138,Insert,3,21
8160,1802036794,Insert,1,14
8161,1497031993,Insert,3,14
8162,336239971,Insert,1,16
8163,95232901,Insert,1,10
8164,933355481,Insert,1,18
8165,1180368314,Insert,2,20
8166,1272481890,Insert,1,20
8167,1663839924,Insert,1,15
8168,951074214,Search,5,21
8169,1556022953,Insert,2,12
8170,715018958,Insert,1,22
8171,2003360166,Insert,4,11
8172,772440520,Insert,1,15
8173,231895101,Insert,1,16
8174,1697211230,Insert,1,17
8175,435696163,Search,1,18
8176,1445429151,Insert,1,18
8177,2040492195,Insert,6,15
8178,426196044,Insert,1,21
8179,540653633,Insert,2,20
8180,646083252,Insert,2,16
8181,1411374128,Search,1,12
8182,1055221214,Insert,4,17
8183,1845559465,Insert,3,12
8184,1603552233,Insert,1,20
8185,1734948349,Insert,6,16
8186,422594692,Search,2,21
8187,1903672690,Insert,1,20
8188,1778129909,Insert,1,11
8189,1678351110,Insert,1,13
8190,442125359,Insert,1,18
8191,1649055788,Insert,1,13
8192,943654714,Insert,2,15
8193,840945571,Insert,3,15
8194,184589278,Insert,3,17
8195,309597446,Search,2,17
8196,598207860,Insert,2,17
8197,190493916,Insert,2,20
8198,520829249,Insert,4,17
8199,693440761,Insert,1,15
8200,1123849397,Insert,5,19
8201,1701197564,Insert,1,11
8202,1965922651,Insert,2,20
8203,85033851,Search,2,13
8204,640205673,Insert,1,18
8205,1109736869,Insert,2,16
8206,533457961,Insert,4,25
8207,1620840601,Search,1,14
8208,496082191,Insert,1,22
8209,1087392352,Search,3,15
8210,1882177389,Insert,1,15
8211,765353062,Insert,5,14
8212,45809774,Insert,1,10
8213,1180122892,Insert,2,21
8214,658361609,Insert,3,16
8215,472005818,Insert,3,20
8216,1222780028,Search,1,13
8217,1720776525,Insert,2,14
8218,1304444862,Insert,1,19
8219,1294554809,Search,1,17
8220,1135773035,Search,1,12
8221,928009806,Search,1,17
8222,1527227032,Insert,1,12
8223,1418852343,Insert,1,17
8224,44681531,Search,1,8
8225,760513447,Insert,2,14
8226,249566528,Search,2,15
8227,1114691733,Insert,5,15
8228,1175041385,Insert,1,18
8229,391159708,Insert,1,17
8230,645559196,Insert,1,17
8231,1180122892,Search,2,22
8232,1617166744,Insert,2,20
8233,2040215496,Insert,1,16
8234,1589213910,Insert,1,19
8235,310628667,Insert,2,16
8236,77321127,Insert,1,14
8237,39938122,Insert,2,9
8238,19614790,Search,1,14
8239,1188359324,Search,1,16
8240,501122583,Insert,2,18
8241,598150376,Insert,1,18
8242,733378883,Insert,1,15
8243,1624971980,Insert,2,17
8244,151864292,Insert,1,17
8245,551817886,Insert,2,15
8246,117694005,Insert,1,18
8247,1261601161,Insert,2,15
8248,1085275848,Insert,1,16
8249,613776196,Insert,6,17
8250,996294902,Insert,1,19
8251,1850628910,Insert,1,16
8252,302751790,Search,3,13
8253,659585970,Insert,5,15
8254,28934146,Insert,4,14
8255,361506872,Insert,1,15
8256,1131591789,Insert,2,16
8257,627823092,Search,1,20
8258,1749710672,Insert,4,11
8259,1665951734,Insert,1,15
8260,511335173,Insert,2,18
8261,1021079367,Insert,4,18
8262,278981533,Insert,1,13
8263,1311562291,Search,2,19
8264,1626026907,Insert,9,17
8265,48637104,Insert,1,17
8266,670141241,Insert,1,17
8267,124102455,Insert,2,18
8268,1665803848,Insert,1,16
8269,562873089,Insert,1,20
8270,1713316365,Insert,2,8
8271,1976432515,Insert,3,18
8272,640194216,Insert,4,19
8273,55311014,Search,1,14
8274,1753254487,Insert,1,12
8275,330071450,Insert,5,23
8276,1238344593,Insert,1,16
8277,1899885361,Search,2,17
8278,339149722,Insert,1,20
8279,1955043430,Insert,1,18
8280,1390208885,Insert,1,14
8281,890967608,Insert,1,16
8282,1148520649,Search,2,12
8283,343933654,Search,1,16
8284,1714472484,Search,2,11
8285,559549233,Search,1,22
8286,2072737435,Insert,1,18
8287,504326399,Insert,8,15
8288,792307596,Search,2,15
8289,797717558,Search,1,10
8290,1976243456,Insert,1,20
8291,338758861,Search,2,21
8292,539029983,Insert,1,18
8293,1500621301,Insert,1,16
8294,1679388719,Insert,2,13
8295,1198615954,Insert,3,19
8296,1529555448,Insert,1,10
8297,2040895591,Insert,2,15
8298,182724095,Insert,1,17
8299,1120823063,Search,1,21
8300,1131782472,Insert,4,15
8301,67053998,Search,2,15
8302,1559363677,Insert,2,19
8303,694059268,Insert,2,16
